id,proj_comment_id,request_id,in_reply_to,patchset_id,file_name,line_number,author_id,written_on,message,project_url,asbosu,toufique,jake,final_rating,consensus,neutral_without_consensus
375,AAAAd3%2F%2F9Dg%3D,16562,NULL,3,Common/Core/vtkLookupTable.cxx,520,49,8/19/2014 6:32,"The comment has a typo: RGBA]4]. My preference for the function signature is as follows:

  void GetColorAsUnsignedChars(const double colorIn[4], unsigned char colorOut[4])

This makes the number of input & output values explicit.   Also, my preference is to return ""void"" because returning the output is unnecessary redundancy.",http://review.source.kitware.com/,0,-1,0,0,0,Ex
376,AAAAZH%2F%2F888%3D,3080,AAAAZH%2F%2F9KY%3D,7,Modules/Filtering/Denoising/include/itkPatchBasedDenoisingImageFilter.hxx,323,157,4/27/2012 22:13,I will remove all of the debug and most of the other messages after the VectorImage is working.  Main reason to use the Logger is to print interleaved messages from multiple threads legibly.  Other reason I'm avoiding debugMacro until VectorImage is working is so that I can continue to see debug messages even when compiled in Release mode for speed.,http://review.source.kitware.com/,0,0,0,0,1,Inc
377,AAAAWn%2F%2F%2F%2Fc%3D,4473,NULL,2,CMake/ITKSetStandardCompilerFlags.cmake,292,4,3/1/2012 21:14,"No need for indentation on the last line, or even the preceding newline for that matter.",http://review.source.kitware.com/,-1,0,-1,-1,0,Inc
378,AAAAbn%2F%2F%2Fgc%3D,8865,NULL,3,avogadro/qtgui/periodictableview.cpp,88,92,12/18/2012 16:48,line length. You can also use qPrintable(m_keyPressBuffer) here.,http://review.source.kitware.com/,0,0,0,0,1,Inc
379,dae975fb_979dec5b,19761,dae975fb_f78e7826,1,Modules/Compatibility/Deprecated/test/CMakeLists.txt,157,6,5/11/2015 13:57,Good point.  I'll move to the other block of ITKDeprecatedTestDriver.,http://review.source.kitware.com/,1,1,1,1,1,Inc
380,AAAAcX%2F%2FyJM%3D,11764,NULL,1,Applications/RegisterImages/RegisterImages.cxx,53,450,6/27/2013 19:35,"template< unsigned int TDimension, class T >

Prefer a more descriptive name for the second template argument.",http://review.source.kitware.com/,0,0,0,0,1,Inc
381,AAAAZH%2F%2F%2FIA%3D,5089,NULL,1,Views/Infovis/Testing/Cxx/CMakeLists.txt,1,186,4/12/2012 0:32,This variable will never be set. We are linking to Qt so we should be good.,http://review.source.kitware.com/,0,0,-1,0,0,Ex
382,AAAAcX%2F%2F5cE%3D,10738,NULL,1,Examples/GUI/Cocoa/PrefixHeader.pch,3,8,4/8/2013 19:06,"Please remove the word Magic from this file too...

    - edit the file
    git commit --amend
    git gerrit-push

Thanks",http://review.source.kitware.com/,0,0,0,0,1,Inc
383,AAAAJX%2F%2F%2F%2FE%3D,2790,NULL,1,Modules/Filtering/ImageCompose/include/itkComposeImageFilter.h,118,13,9/15/2011 20:21,I don't believe that typename is needed here since there is a template present.,http://review.source.kitware.com/,-1,-1,0,-1,0,Inc
384,AAAAKH%2F%2F%2F60%3D,2854,NULL,4,Modules/Filtering/Convolution/include/itkMaskedFFTNormalizedCorrelationImageFilter.hxx,193,12,10/5/2011 15:24,"Should the output of this filter always be Real? This cast seems like is should be done outside this filter.

If it's required it may be able to be done in-place for some situations.",http://review.source.kitware.com/,0,0,0,0,1,Inc
385,AAAAKX%2F%2F%2FrE%3D,3077,NULL,4,Modules/Numerics/HighDimensionalOptimizers/include/itkRegistrationParameterScalesEstimator.h,114,48,10/19/2011 20:59,"Since JacobianType is the same for both transform types, why are you defining two different types? See comment elsewhere - I think it would simplify code to recognize they're the same type.",http://review.source.kitware.com/,0,0,-1,0,0,Ex
386,AAAAan%2F%2F%2Bfc%3D,7680,NULL,4,Common/Math/vtkQuaternion.txx,453,149,10/2/2012 3:30,"bad indent

shouldn't it be SLERP instead of Slerp ?
(can't change the cast of acronyms)",http://review.source.kitware.com/,-1,-1,-1,-1,1,Inc
387,AAAAcX%2F%2Fy0g%3D,11692,NULL,1,SlicerModules/InteractiveConnectedComponentsUsingParzenPDFs/InteractiveConnectedComponentsUsingParzenPDFs.py,77,323,6/19/2013 22:02,Rename objectCollapsibleButton to objectCollapsibleBox or objectCollapsibleGroupBox ?,http://review.source.kitware.com/,0,0,0,0,1,Inc
388,AAAAIn%2F%2F9f8%3D,2525,NULL,2,Modules/Segmentation/LevelSetsv4/include/itkDenseLevelSetContainer.hxx,28,3,8/28/2011 14:45,"Why use a Pointer ?,   the ""const Self *"" should be enough...",http://review.source.kitware.com/,0,0,0,0,1,Inc
389,AAAAdX%2F%2F7nU%3D,13440,NULL,1,Filters/Core/vtkArrayCalculator.cxx,279,192,11/14/2013 21:58,"This is not necessary. The same array can be used as multiple ""things"" without any problems. Just make sure that code handles it correctly. Don't forget to update the documentation in the header.",http://review.source.kitware.com/,-1,-1,-1,-1,1,Inc
390,AAAAdH%2F%2F8FU%3D,12622,NULL,1,Wrapping/Python/CMakeLists.txt,40,127,9/11/2013 11:20,This seemed to be triggered too hurly. So I'm not sure that actually work.,http://review.source.kitware.com/,-1,-1,-1,-1,1,Inc
391,AAAAdX%2F%2F8%2FU%3D,13196,AAAAdX%2F%2F9QM%3D,3,Rendering/VolumeOpenGL/vtkOpenGLProjectedTetrahedraMapper.cxx,165,156,11/1/2013 18:17,This check was removed along with the corresponding GenFramebuffers and GenRenderbuffers calls because they are redundant(see CheckFBOResources bellow) and the allocated buffers are leaked. This is one of the bugs that my patch fixes. In my patch the buffers are allocated only once(with error checking) in the AllocateFBOResources method.,http://review.source.kitware.com/,0,0,0,0,1,Inc
392,AAAAdH%2F%2F8mI%3D,12518,AAAAdH%2F%2F8no%3D,2,Wrapping/Java/Maven/pom.xml.in,117,127,9/4/2013 18:27,"we can add at the end the following args ""--"" ""-j8"" but that won't work for windows.

Moreover we need to provide the generator. I was lucky enough that the system was picking the last one that I used.

So we might need to stick with a CMake call that configure the pom for you. So maybe for external build tree, that tree should probably became the place where maven should be run instead of the Maven source dir.",http://review.source.kitware.com/,0,0,0,0,1,Inc
393,AAAAE3%2F%2F%2FW4%3D,787,NULL,1,/COMMIT_MSG,8,6,1/30/2011 5:50,'git commit --amend' and everything up until the last Change-Id line can be removed.,http://review.source.kitware.com/,0,0,0,0,1,Inc
394,AAAAZn%2F%2F7GY%3D,6642,NULL,1,Rendering/Core/vtkPickingManager.h,86,49,8/23/2012 3:22,"Method descriptions in VTK must always start with this:
  // Description:
If this line is missing, then the automatic document generation will not work.",http://review.source.kitware.com/,0,0,0,0,1,Inc
395,AAAAZH%2F%2F6CI%3D,4275,AAAAZH%2F%2F6Ss%3D,8,Modules/Filtering/ImageFeature/include/itkMaskFeaturePointSelectionFilter.hxx,313,224,5/19/2012 6:22,"Done, although this filter is specialized for 3D only.",http://review.source.kitware.com/,0,0,0,0,1,Inc
396,AAAAhH%2F%2F%2FxM%3D,18438,NULL,1,Common/Core/vtkType.h,165,49,12/14/2014 16:42,"This is an attempt to clear the following dashboard error:
https://open.cdash.org/viewBuildError.php?buildid=3611001",http://review.source.kitware.com/,0,0,0,0,1,Inc
397,AAAAFH%2F%2F%2FTU%3D,1257,NULL,4,Modules/Nonunit/Review/include/itkCSVFileReader.h,109,48,4/18/2011 17:42,Can I call GetMatrix w/out having called SetDataFrameObject? Add a bried usage description here.,http://review.source.kitware.com/,0,0,0,0,1,Inc
398,AAAAIn%2F%2F7PI%3D,2684,NULL,1,Modules/Registration/HighDimensionalMetrics/include/itkImageToImageObjectMetric.hxx,59,6,9/7/2011 22:40,Smart pointers are initialized to NULL already in there constructor.,http://review.source.kitware.com/,0,0,0,0,1,Inc
399,AAAAL3%2F%2F%2FzQ%3D,3234,NULL,1,Modules/Filtering/Path/include/itkHilbertPath.h,54,5,11/8/2011 18:37,I would go for 2 template arguments InputIndexType (which could be by default IndexValueType or unsigned int) and Dimension,http://review.source.kitware.com/,0,0,0,0,1,Inc
400,AAAAcX%2F%2F1HE%3D,11336,NULL,1,Base/Segmentation/Testing/itkTubeRidgeSeedFilterTest.cxx,133,427,5/23/2013 17:45,Maybe this could be outputWriter instead of writer2.,http://review.source.kitware.com/,0,0,0,0,1,Inc
401,AAAAM3%2F%2F%2Bv8%3D,59532,NULL,1,src/plugins/cpptools/cppmodelmanagerinterface.cpp,45,1000007,6/21/2013 13:39,"Hmm notification sounds like a QObject::signals, I'd say that's somewhat misleading. So I'd name that with something indicating the progress Bar.",https://codereview.qt-project.org/,-1,0,-1,-1,0,Inc
402,1ae5cdf2_dd69fe26,93269,1ae5cdf2_1defe6b1,1,src/corelib/tools/qregularexpression.cpp,1705,1000548,8/27/2014 8:30,"It's true that such an example would crash, but then it's not QRE responsability -- the user destroyed the QString holding the data. It is reasonable to argue  that the match object would still be using the stringref passed in input (as it has been told to work on that), which is now invalid because of an user's action.

OTOH, unless we want to change the current behaviour, I can't argue the same with the QString overload...",https://codereview.qt-project.org/,0,-1,0,0,0,Ex
403,AAAAJX%2F%2FmLE%3D,48334,NULL,11,tests/auto/corelib/io/qfileselectors/tst_qfileselectors.cpp,201,1000091,3/11/2013 9:45,"I'm not sure if I understand why it should not pick "":/extras/custom3/test"" as first.",https://codereview.qt-project.org/,-1,-1,0,-1,0,Inc
404,AAAADn%2F%2F8Ew%3D,6256,NULL,5,src/gui/accessible/qaccessibleobject.cpp,367,1000101,10/14/2011 9:34,"action == 0 is Press and action==1 is SetFocus
Do you plan to move this to QAccessibleWidget??
I guess that makes sense",https://codereview.qt-project.org/,0,0,0,0,1,Inc
405,AAAAHH%2F%2Fk3U%3D,22202,AAAAHH%2F%2FmvU%3D,1,src/plugins/organizer/jsondb/qorganizerjsondbengine.h,93,1000175,4/4/2012 8:44,"Yes, let's improve documentation. Thanks for comments.",https://codereview.qt-project.org/,1,1,0,1,0,Inc
406,5adbc538_58587732,89751,5adbc538_b5cee658,9,src/corelib/global/qlogging.cpp,1125,1000004,7/23/2014 11:11,"i think there was a problem with d'tors as well. not too relevant, as we don't support unloading anyway.",https://codereview.qt-project.org/,-1,-1,0,-1,0,Inc
407,AAAAIn%2F%2F9rk%3D,34569,NULL,1,share/qtcreator/translations/qtcreator_zh_TW.ts,2217,1000785,9/20/2012 13:37,"need to unify the translation of Ã¢â‚¬Å“Details"", to me ""Ã¨Â¯Â¦Ã§Â»â€ Ã¨Â®Â¯Ã¦ï¿½Â¯Ã¢â‚¬Å“ sounds better.",https://codereview.qt-project.org/,0,0,0,0,1,Inc
408,AAAAIH%2F%2FSg4%3D,30883,AAAAIH%2F%2FUBY%3D,4,src/plugins/wmf/mftvideo.cpp,112,1001352,7/19/2012 0:47,Yes they are. Most of the shorter methods are from Media Foundation SDK example.,https://codereview.qt-project.org/,0,0,0,0,1,Inc
409,AAAAG3%2F%2F9uU%3D,15129,AAAAG3%2F%2F9vY%3D,17,tests/auto/corelib/global/qlogging/tst_qlogging.cpp,594,1000003,2/9/2012 16:12,"Done (in _data(), otherwise the QSKIP warning will be printed n times :)",https://codereview.qt-project.org/,1,0,0,0,0,Ex
410,AAAAI3%2F%2FeBE%3D,47154,AAAAI3%2F%2FeDo%3D,1,src/plugins/sensors/android/src/androidjnisensors.cpp,72,1000762,2/7/2013 15:17,"Hmm, couldn't we make QtAndroid private API in QtCore or sth like that?",https://codereview.qt-project.org/,1,0,0,0,0,Ex
411,AAAAIn%2F%2FSNI%3D,38990,NULL,4,release-tools/configurations/pkg/qt.500_beta2.clang_64.essentials/meta/installscript.qs,29,1001454,11/8/2012 19:25,"Qt4(??)ProjectManager ?_x000D_
_x000D_
clang 32bit? Shouldn't this be 64bit?",https://codereview.qt-project.org/,0,-1,0,0,0,Ex
412,bad4c104_c373e8e5,87862,NULL,2,src/corelib/io/qstandardpaths_winrt.cpp,112,1001190,6/23/2014 7:02,"while you're at it, would it make sense to fill in the remaining cases? Desktop, Music, Movies, Pictures, etc...

the implementations which can be supported using a virtual file system (i.e. media types, as long as the permission is set in the manifest) can be added later, but having the cases here already seems reasonable",https://codereview.qt-project.org/,0,0,0,0,1,Inc
413,AAAARX%2F%2F8RM%3D,79387,AAAARX%2F%2F8SQ%3D,1,src/plugins/qnx/blackberrycheckdevicestatusstep.cpp,149,1002694,2/27/2014 16:10,"Hi Mehdi, you are right. I am very sorry - I have misinterpreted the deviceRuntimeVersion as the version of DeviceRuntimeOnHostMachine.",https://codereview.qt-project.org/,1,1,0,1,0,Inc
414,AAAAG3%2F%2F5uE%3D,13226,NULL,12,src/corelib/global/qlog.cpp,192,1000097,2/14/2012 5:14,"As per discussions on qt-development, it was proposed to have a 3-tier fallback.
1) Environment Variable
2) setConfigFile()
3) A generated default value based on QStandardPaths, org name, app name, binary name, etc.

There was a +1 to this suggestion and no dissent.",https://codereview.qt-project.org/,0,0,0,0,1,Inc
415,AAAAR3%2F%2FyxY%3D,81846,NULL,1,/COMMIT_MSG,17,1000004,3/27/2014 12:26,preferably remove this empty line. you apparently have the wrong commit-msg hook. how and when precisely did you obtain it?,https://codereview.qt-project.org/,-1,0,-1,-1,0,Inc
416,AAAAIH%2F%2FmgQ%3D,29199,AAAAIH%2F%2FnZU%3D,1,src/xmlpatterns/api/qtxmlpatternsglobal.h,50,1000329,6/25/2012 11:21,I'm removing those checks in the other modules too. This is the new way.,https://codereview.qt-project.org/,0,0,0,0,1,Inc
417,AAAAJX%2F%2FuQg%3D,49639,NULL,1,tests/system/shared/utils.py,573,1000013,3/4/2013 12:27,"Be prepared that these logs won't show up. At least they don't on my Windows machine.

Seems like logs outside the test itself do not appear.",https://codereview.qt-project.org/,-1,-1,0,-1,0,Inc
418,AAAAGX%2F%2F69A%3D,14987,NULL,1,src/plugins/contacts/jsondb/qcontactjsondbconverter.cpp,625,1000254,2/5/2012 10:44,"Do not rely on compoundFilterToJsondbQuery to append the filter part to the query. Instead, let it create the filter part to another string and append it to the query.",https://codereview.qt-project.org/,-1,0,0,0,0,Ex
419,AAAAH3%2F%2F0vA%3D,24159,NULL,1,tests/auto/qml/qqmlxmlhttprequest/data/TestComponent.qml,23,1000185,4/23/2012 6:48,"This is the line which triggers the crash.  createQmlObject() requires the calling context to be valid.  If this callback is invoked from C++ via the event loop, it has a chance to crash.

Note that using Damian's repro also uncovered a crash in QNetworkAccessFtpBackend::closeDownstreamChannel() which could hide the crash issue in QML, but that's a separate issue which needs to be tracked separately (the fix is trivial, just a null ptr check on the ftp ptr).",https://codereview.qt-project.org/,0,0,0,0,1,Inc
420,AAAAQX%2F%2F0eQ%3D,75197,AAAAQX%2F%2F0wQ%3D,8,src/plugins/qnx/blackberryconfigurationmanager.cpp,218,1001288,1/15/2014 16:07,"Well I need a way to tell whether the newestConfiguration is enabled, since the 0 returned by defaultConfiguration() does not mean that, instead it means there are no configurations at all. How else do you suggest I could expose it?",https://codereview.qt-project.org/,0,0,0,0,1,Inc
421,7aaa499b_def2856f,102928,NULL,12,tests/auto/quick/qquicklistview/tst_qquicklistview.cpp,6991,1000738,2/12/2015 13:47,"My theory of this test: count goes to zero because the delegates go far enough out of bounds to be destroyed.  But because of the easing formula, you have to flick harder to make them go that far out of bounds now.",https://codereview.qt-project.org/,0,0,0,0,1,Inc
422,AAAAH3%2F%2FaFM%3D,26507,NULL,1,src/qml/qml/qqmldirparser.cpp,56,1000185,5/18/2012 7:59,"Don't strictly need this check, but maybe it's quicker to cmp and rjmp than to mul zero?  Not sure.",https://codereview.qt-project.org/,-1,0,0,0,0,Ex
423,AAAAI3%2F%2Fnos%3D,42902,NULL,5,share/qtcreator/translations/qtcreator_ru.ts,25743,1002068,1/30/2013 9:41,"Ãâ€¢Ã‘ï¿½Ã‘â€šÃ‘Å’ ÃÂ²ÃÂ½Ã‘Æ’Ã‘â€šÃ‘â‚¬ÃÂµÃÂ½ÃÂ½ÃÂµÃÂµ Ã‘â€¡Ã‘Æ’ÃÂ²Ã‘ï¿½Ã‘â€šÃÂ²ÃÂ¾, Ã‘â€¡Ã‘â€šÃÂ¾ ÃÂ¿Ã‘â‚¬ÃÂ°ÃÂ²ÃÂ¸ÃÂ»Ã‘Å’ÃÂ½ÃÂµÃÂµ ""ÃÂ½ÃÂµÃÂ¾ÃÂ±Ã‘ï¿½ÃÂ·ÃÂ°Ã‘â€šÃÂµÃÂ»ÃÂµÃÂ½"" )",https://codereview.qt-project.org/,0,0,0,0,1,Inc
424,dac4157f_f41f7507,112580,NULL,2,src/plugins/coreplugin/iwizardfactory.cpp,173,1000153,5/20/2015 7:25,"this should better be moved to a signal in IWizardFactory then, I suppose. but different patch.",https://codereview.qt-project.org/,0,0,0,0,1,Inc
425,3ae8d1ca_f795f088,92741,NULL,1,qml/components/DaySwitcher.qml,72,1000085,8/20/2014 12:36,I will update the currently commented font.family in another change. I will need to add the font first.,https://codereview.qt-project.org/,0,0,0,0,1,Inc
426,AAAAHH%2F%2FkYM%3D,22469,NULL,3,src/plugins/platforms/qnx/qqnxbpseventfilter.cpp,68,1000762,4/4/2012 13:24,Maybe name this installToDispatcher() or something like that? I had a hard time understanding all the different classes.,https://codereview.qt-project.org/,0,-1,-1,-1,0,Inc
427,1ae5cdf2_87c1dce6,93391,1ae5cdf2_c7ecc4ca,5,/COMMIT_MSG,9,1000004,8/29/2014 14:37,"i wonder where you see that - i don't. maybe it's not explicit enough for your taste in telling you that you are an idiot if you try?

make the setup script simply refuse such qt versions.",https://codereview.qt-project.org/,-1,-1,0,-1,0,Inc
428,9aa7fdbe_ac2b1a2f,94648,NULL,11,tests/manual/v4/typedarrays.js,729,1000049,10/23/2014 19:25,Flow control keywords must be followed by a single space,https://codereview.qt-project.org/,0,0,0,0,1,Inc
429,AAAAQ3%2F%2F%2Bek%3D,73927,NULL,4,src/core/render_widget_host_view_qt.cpp,587,1000193,1/28/2014 13:12,"Could you add a quick comment, something like ""Return any uncommitted resources""?

It took me 2 minutes to figure this out even though I know most of this code already.",https://codereview.qt-project.org/,0,0,0,0,1,Inc
430,dac4157f_f801d605,110746,NULL,6,src/imports/location/qdeclarativegeomapcopyrightsnotice.cpp,129,1000049,5/5/2015 22:25,Flow control keywords must be followed by a single space,https://codereview.qt-project.org/,0,0,0,0,1,Inc
431,AAAAI3%2F%2F4xs%3D,44512,AAAAI3%2F%2F40g%3D,10,src/corelib/tools/qmessageauthenticationcode.cpp,194,1001516,1/11/2013 21:08,So it should be also fixed in QCryptographicHash documentation,https://codereview.qt-project.org/,0,0,0,0,1,Inc
432,AAAATX%2F%2F76A%3D,80278,AAAATX%2F%2F9Fg%3D,7,src/corelib/global/qglobal.cpp,2055,1000004,4/22/2014 13:28,"ok, but then i suggest you turn that thing into a macro which you can document centrally (QT_SEGMENTED_STRING_LITERAL or so). also, a warning in the QStringLiteral doc would be in order if it's not there yet.",https://codereview.qt-project.org/,0,0,0,0,1,Inc
433,AAAAOX%2F%2FwkQ%3D,65671,NULL,4,examples/widgets/widgets/spinboxes/window.cpp,105,1000869,9/20/2013 7:03,"Why not simply do:

    connect(groupSeparatorChkBox, SIGNAL(toggled(bool)),
            groupSeparatorSpinBox, SLOT(setGroupSeparatorShown(bool)));

?",https://codereview.qt-project.org/,-1,-1,0,-1,0,Inc
